Row,ic_E,ic_dE
1125,949.97192,453.78228
1126,910.98681,449.71783
1127,434.14209,517.51763
1128,477.53665,518.02356
1129,908.37878,441.05285
1130,853.85101,461.28616
1131,956.72894,438.71499
1132,453.71743,514.84521
1133,853.62799,433.52432
1134,896.21264,445.90853
1135,445.73629,519.84759
1136,943.60534,448.95788
1137,917.44342,433.77887
1138,1030.1422,473.94473
1139,975.75500,490.89498
1140,1000.3581,484.54025
1141,1041.2701,474.99655
1142,414.69351,526.34167
1143,885.78839,455.01043
1144,449.26828,524.38427
1145,461.04815,535.51422
1146,958.02490,442.96078
1147,494.26397,527.79760
1148,837.25396,462.84109
1149,895.77929,452.56793
1150,423.43576,531.00109
1151,914.43304,458.57037
1152,927.64343,451.97976
1153,846.02764,437.48080
1154,874.10131,459.08309
1155,1033.5828,483.44192
1156,533.08538,502.50717
1157,863.28900,443.31359
1158,867.1026,443.27871
1159,912.65338,457.57952
1160,507.64624,511.17996
1161,902.80963,456.98709
1162,322.80624,451.83364
1163,880.83825,467.94702
1164,423.57922,532.13055
1165,601.94946,479.39730
1166,432.66052,533.87817
1167,1056.6960,468.35113
1168,911.56774,446.47854
1169,858.38433,406.12008
1170,859.63031,450.05670
1171,1056.2708,482.97250
1172,1044.0596,479.83544
1173,445.22763,532.01977
1174,870.33758,452.49713
1175,388.58935,444.24319
1176,293.73425,435.60464
1177,434.74426,532.05029
1178,1050.7447,462.96127
1179,1022.6350,479.07244
1180,815.27844,461.58181
1181,300.15789,454.79736
1182,446.28552,509.74212
1183,1022.5753,458.87680
1184,142.63652,514.25280
1185,950.91156,459.09411
1186,999.95220,481.72393
1187,1041.8577,499.65396
1188,348.72711,533.45849
1189,471.49752,504.09408
1190,395.50866,529.57617
1191,1027.7139,482.69378
1192,912.80127,450.75540
1193,259.29528,551.77465
1194,902.91741,456.62689
1195,989.64825,492.38070
1196,925.25531,476.75793
1197,391.49029,526.06634
1198,487.69467,527.43322
1199,491.74179,513.99737
1200,457.72302,515.83398
1201,918.97045,450.67993
1202,1033.0001,479.60156
1203,423.74441,540.58526
1204,372.36077,537.75067
1205,409.96377,525.56463
1206,406.50390,524.47406
1207,877.96051,459.99649
1208,434.75970,530.31060
1209,458.83548,525.81042
1210,435.91336,530.08569
1211,389.62265,557.31872
1212,506.90887,521.09063
1213,931.25494,470.12249
1214,478.70425,520.44683
1215,1024.7739,470.70242
1216,444.35278,539.17846
1217,381.33090,509.23681
1218,871.96301,475.40673
1219,445.74218,537.33886
1220,922.65771,455.00863
1221,881.96624,456.78195
1222,1041.1002,463.98803
1223,420.38848,529.81823
1224,597.65527,450.54901
1225,925.94439,449.44717
1226,923.46350,453.25549
1227,698.40264,467.32797
1228,1047.2989,455.38494
1229,1043.9444,466.00933
1230,939.50579,430.02740
1231,1030.6815,490.96499
1232,818.84918,468.87152
1233,1055.3017,480.04986
1234,1035.4831,456.29238
1235,1032.5351,474.09231
1236,516.02233,509.44274
1237,522.21856,509.48236
1238,1010.2535,494.29022
1239,910.46917,466.55990
1240,1034.9273,469.02359
1241,954.30889,448.65127
1242,368.44012,550.47015
1243,874.67736,458.27835
1244,467.28997,511.31219
1245,1040.0009,488.97949
1246,515.05932,511.94882
1247,849.74298,452.91104
1248,298.47741,446.60681
1249,920.56573,465.34970
1250,1025.4688,478.56076
1251,1041.7008,472.82299
1252,416.04971,523.64227
1253,877.93945,449.70867
1254,449.57925,524.24707
1255,1055.4891,452.42254
1256,1047.7209,470.94497
1257,477.85192,511.71246
1258,1047.4698,481.30551
1259,924.67340,455.89035
1260,421.05111,515.78533
1261,964.95434,448.22876
1262,941.03778,445.01510
1263,422.68078,477.52652
1264,389.40420,537.26049
1265,912.49395,461.07959
1266,360.35965,540.78631
1267,1016.6214,473.72604
1268,955.43035,414.18432
1269,1036.0465,457.77667
1270,421.34512,514.91674
1271,884.68933,442.13400
1272,934.57904,436.78442
1273,477.71429,531.08239
1274,400.23559,534.83825
1275,489.18887,505.65185
1276,796.05535,395.23190
1277,1034.2119,471.38974
1278,473.09600,509.81042
1279,1059.099,470.87725
1280,400.36013,526.79626
1281,1018.5946,500.09570
1282,873.96759,458.70596
1283,897.31213,461.86074
1284,1064.8745,475.68777
1285,495.03283,530.02539
1286,1044.4505,468.66757
1287,369.13882,521.62866
1288,1014.2859,482.31823
1289,390.49560,436.72744
1290,424.75799,538.61254
1291,438.37689,518.93188
1292,1036.9200,471.74649
1293,407.37789,543.97894
1294,1050.5798,472.58172
1295,1042.4666,466.58642
1296,1020.8795,461.20767
1297,792.89831,460.87887
1298,1034.5194,469.06716
1299,1046.6562,470.21432
1300,874.82672,447.17569
1301,1046.6658,471.50473
1302,451.61581,530.51141
1303,462.62731,511.14962
1304,883.60479,455.83337
1305,454.96276,525.43743
1306,405.31921,521.13049
1307,916.83203,456.35980
1308,1034.0283,461.88299
1309,920.68389,442.02230
1310,273.17691,545.78619
1311,400.84854,537.42517
1312,1042.7266,475.74661
1313,230.44039,478.25323
1314,433.20947,525.51794
1315,367.92193,527.57952
1316,437.20529,509.13092
1317,912.57128,456.06530
1318,1010.9574,495.19366
1319,1037.3443,473.19802
1320,906.28314,463.55590
1321,409.21261,532.89526
1322,446.60205,526.26470
1323,889.60510,434.16235
1324,1024.6785,477.62472
1325,1011.1474,492.17153
1326,927.42767,464.69470
1327,673.77185,452.16003
1328,419.17562,515.87078
1329,463.29757,513.17773
1330,927.15301,458.84628
1331,432.30624,538.91772
1332,922.92083,434.66397
1333,945.49896,449.13409
1334,398.75653,533.48480
1335,951.38006,463.61187
1336,270.23370,524.88403
1337,917.14770,459.77819
1338,904.82928,450.80062
1339,828.62640,462.33474
1340,924.15008,457.59997
1341,1056.3883,472.81027
1342,770.62646,485.90731
1343,880.37536,464.04483
1344,899.89831,468.76095
1345,1055.2128,490.03558
1346,418.9151,537.35137
1347,1033.4360,483.56015
1348,526.28857,501.99325
1349,411.94964,527.81445
1350,928.10437,449.49734
1351,908.04315,467.40411
1352,1035.0970,466.51052
1353,433.48117,535.71673
1354,461.70224,531.31878
1355,914.23529,446.43377
1356,939.13073,435.32482
1357,443.97045,525.68762
1358,1021.9905,489.32681
1359,878.45385,455.91369
1360,1046.9232,466.05688
1361,935.94720,461.69613
1362,920.75030,439.32562
1363,1051.2031,468.85037
1364,422.44497,529.81628
1365,955.92407,455.76870
1366,402.44134,531.72302
1367,909.90014,459.77584
1368,472.80575,521.48083
1369,435.72039,515.31042
1370,886.07421,446.45565
1371,1029.1904,495.52957
1372,441.79928,526.35107
1373,1030.3853,488.61331
1374,419.30926,519.18231
1375,869.72796,459.5625
1376,386.75354,531.24066
1377,416.59472,537.92761
1378,695.26647,478.85043
1379,899.44079,444.71206
1380,564.75799,491.18997
1381,434.53826,510.85415
1382,794.91827,460.64871
1383,433.09732,522.38751
1384,414.62863,503.56976
1385,937.45678,442.62023
1386,1034.8424,474.02035
1387,872.29815,450.54104
1388,948.87390,437.22091
1389,828.71289,460.96371
1390,441.96597,522.35589
1391,922.64062,432.85546
1392,437.01321,527.38708
1393,928.80950,443.64199
1394,872.22460,456.28555
1395,419.31051,520.68951
1396,500.32128,506.28268
1397,1028.9458,478.36544
1398,918.39898,452.65863
1399,806.09460,471.22201
1400,928.81231,457.53320
1401,1038.4294,461.39199
1402,420.21899,504.72335
1403,1038.2077,465.45468
1404,361.20446,527.94244
1405,1054.2428,466.48605
1406,261.70321,504.82806
1407,1056.8262,460.58902
1408,1054.7905,481.42053
1409,1034.1514,466.15280
1410,936.92126,444.46478
1411,429.28314,532.30047
1412,1043.7960,470.53231
1413,783.43005,343.61505
1414,1033.5297,481.54592
1415,422.50705,523.55822
1416,541.94702,489.65728
1417,625.07867,468.36346
1418,946.18701,454.92874
1419,1016.2539,482.17474
1420,935.33520,453.57174
1421,896.93042,461.01190
1422,438.72634,528.90026
1423,931.83392,431.79696
1424,427.94891,510.57803
1425,504.72912,520.95178
1426,861.70135,449.03527
1427,1058.3671,491.65252
1428,408.75308,527.12951
1429,326.29415,553.92413
1430,1033.0676,476.89794
1431,899.31762,468.99600
1432,1045.9224,474.84713
1433,860.77868,459.30056
1434,1038.2181,476.14660
1435,465.41723,512.50488
1436,878.71466,459.77142
1437,427.76165,519.95581
1438,1001.4224,495.35714
1439,848.35394,444.11810
1440,417.28060,523.36932
1441,476.02481,518.38598
1442,908.91937,454.78775
1443,868.67010,461.78967
1444,423.90585,523.26519
1445,1039.3886,466.56121
1446,473.53155,516.63549
1447,838.84606,461.91735
1448,443.07028,520.63769
1449,1029.3669,471.74047
1450,486.11685,522.55761
1451,526.72827,509.30258
1452,1011.2930,468.77636
1453,903.00781,471.11215
1454,1020.5633,460.02526
1455,1037.8116,498.46200
1456,1047.9173,483.85580
1457,427.94186,530.50213
1458,380.75814,548.49298
1459,703.00445,454.89541
1460,923.20556,438.45306
1461,928.94238,451.46197
1462,1038.2335,462.03067
1463,441.10931,540.52002
1464,859.58258,463.73266
1465,1046.1534,476.96157
1466,912.35009,446.65307
1467,819.90600,395.14645
1468,1072.0986,461.63400
1469,1030.2157,466.23785
1470,398.85345,518.48114
1471,467.55777,527.64624
1472,1039.7533,479.27236
1473,482.85275,531.38098
1474,1042.1939,494.72915
1475,435.26785,541.16052
1476,899.56823,440.16912
1477,894.91723,452.77621
1478,919.82904,433.89733
1479,424.45214,513.34411
1480,1040.8754,475.00579
1481,1044.2627,507.24935
1482,946.46789,443.19873
1483,454.03933,537.60131
1484,625.85907,482.07305
1485,338.04748,545.25390
1486,931.31109,462.38751
1487,952.47729,495.63598
1488,429.86554,519.79382
1489,895.08465,452.04608
1490,443.32165,526.93463
1491,411.39202,536.14154
1492,888.93670,443.47534
1493,403.79599,519.51794
1494,404.92678,482.05868
1495,1006.1535,482.51663
1496,1042.4028,490.65799
1497,308.83129,567.62921
1498,835.52514,458.11947
1499,1036.0511,471.09231
1500,926.52618,443.46026
1501,892.54968,460.65646
1502,1031.1818,478.99075
1503,901.19928,489.68484
1504,923.26702,456.86257
1505,506.27868,539.03588
1506,920.80450,452.56915
1507,883.42712,441.49035
1508,338.84976,554.39251
1509,398.81213,524.94860
1510,896.85253,458.16110
1511,458.88797,536.24231
1512,463.36663,519.77655
1513,909.38616,452.62762
1514,402.13714,522.53619
1515,441.79907,503.9823
1516,973.60888,444.87765
1517,905.21600,473.11059
1518,1055.6134,482.04504
1519,1047.2235,479.86312
1520,475.93112,527.47100
1521,923.28350,456.22515
1522,1039.5153,478.49111
1523,235.84399,450.18222
1524,613.84967,544.13128
1525,428.90521,521.52026
1526,923.48663,455.17251
1527,364.45141,550.95397
1528,496.49401,524.54779
1529,437.76773,530.09112
1530,953.97161,463.94894
1531,379.18490,542.29962
1532,466.20605,523.57806
1533,1062.1915,479.15640
1534,453.29412,518.20141
1535,1037.6384,470.20449
1536,442.15060,518.91827
1537,467.38891,513.61761
1538,926.74877,445.56744
1539,346.61349,539.46368
1540,935.55816,451.93765
1541,1035.8271,479.42208
1542,581.00744,450.08581
1543,426.67407,540.98132
1544,976.56475,439.48208
1545,1028.9404,502.05850
1546,469.76715,513.12262
1547,854.10723,489.99386
1548,933.14782,443.27209
1549,893.49054,445.50598
1550,1041.4035,473.52133
1551,912.71533,449.19021
1552,1034.5557,476.90527
1553,931.04431,453.50451
1554,482.00964,522.54254
1555,489.05090,509.12677
1556,1066.5423,489.55712
1557,387.80496,546.19323
1558,946.89190,441.90530
1559,855.67303,435.37997
1560,455.55322,526.11566
1561,1001.1774,458.21621
1562,404.26605,521.89550
1563,371.97702,545.17822
1564,1015.3968,488.49694
1565,1064.2982,485.73608
1566,442.65380,530.63543
1567,961.18957,448.70071
1568,883.85168,452.39416
1569,900.01678,457.53579
1570,1032.8347,469.00750
1571,427.12530,529.38598
1572,391.33206,526.58282
1573,431.24298,544.23437
1574,964.51751,493.84860
1575,1023.5210,481.54031
1576,1046.8563,488.01269
1577,445.20892,522.97674
1578,910.34417,441.88372
1579,233.31427,472.96322
1580,1019.8789,472.71807
1581,1039.7899,484.08551
1582,893.27038,433.04806
1583,893.16265,456.80111
1584,376.01217,547.09631
1585,502.17681,510.43908
1586,1037.9718,491.72131
1587,954.46752,451.70065
1588,403.45333,536.46148
1589,887.88464,435.82702
1590,1044.8011,463.91079
1591,339.36581,534.88122
1592,426.94601,536.71020
1593,434.52053,538.80658
1594,840.91888,463.59442
1595,430.25833,526.87658
1596,918.52331,460.54678
1597,904.41772,444.95581
1598,1024.75,498.25930
1599,945.17694,461.68008
1600,450.34075,521.24212
1601,845.47534,454.91281
1602,1057.2862,481.80093
1603,955.25866,448.51370
1604,898.68371,449.10424
1605,912.27539,448.72140
1606,874.95593,443.93185
1607,952.19940,489.68936
1608,380.86529,541.36029
1609,1024.6652,464.52822
1610,914.61334,443.36517
1611,955.15362,435.11142
1612,364.99942,534.55609
1613,480.11196,530.45672
1614,1004.3868,476.60177
1615,1049.8269,474.64669
1616,1064.1021,463.04293
1617,1044.3914,490.38098
1618,1045.1054,480.21713
1619,451.46960,512.85272
1620,946.64965,449.80072
1621,445.73465,521.18737
1622,1033.7150,469.93621
1623,367.05273,532.92938
1624,944.78576,443.17382
1625,491.89428,514.20361
1626,398.13623,535.95159
1627,415.67663,533.26849
1628,1033.2478,476.03646
1629,1033.4359,499.32855
1630,1031.6284,454.32547
1631,498.24389,493.13092
1632,448.71878,540.75537
1633,1022.6497,487.97094
1634,1050.6652,479.19430
1635,400.24346,544.55096
1636,930.57061,457.11883
1637,415.67495,562.31677
1638,367.04232,542.47680
1639,1052.9436,471.97351
1640,445.04827,526.91064
1641,895.28393,458.22726
1642,403.46637,535.33398
1643,390.51138,529.54467
1644,1061.4119,463.44680
1645,471.99310,532.55340
1646,921.91223,448.92373
1647,1039.5487,466.37542
1648,938.16577,448.01025
1649,382.99365,521.44195
1650,894.19232,458.10617
1651,866.76654,449.68066
1652,1022.2508,481.27005
1653,417.67138,538.57360
1654,439.42880,510.85818
1655,481.49771,526.47015
1656,430.76510,531.25579
1657,1040.9460,469.49459
1658,375.47335,549.31591
1659,933.02777,445.86773
1660,949.73486,449.6539
1661,948.66845,454.36920
1662,914.49194,442.69107
1663,1043.0062,467.76760
1664,936.04266,437.55056
1665,471.33859,509.53793
1666,943.92919,434.65026
1667,501.83294,530.06140
1668,892.80517,444.51232
1669,1041.4600,487.45590
1670,1054.2269,484.82482
1671,881.46905,466.21856
1672,302.08264,469.73742
1673,831.93414,469.54876
1674,887.21545,463.25961
1675,461.23645,522.15704
1676,884.36572,451.12072
1677,1053.1760,484.01791
1678,1025.4115,482.52664
1679,924.65887,457.15188
1680,398.97921,518.02142
1681,444.21597,548.05035
1682,946.25762,438.90667
1683,1049.5849,490.79547
1684,409.72219,535.11615
1685,1066.6098,490.12545
1686,1038.8078,462.44241
1687,915.56573,441.08221
1688,357.17895,557.18115
1689,523.13385,514.85723
1690,1047.9751,451.56582
1691,1056.4614,486.02090
1692,1024.0164,462.78918
1693,1007.5783,479.17907
1694,1051.5100,483.83245
1695,414.12484,532.50891
1696,1039.9697,476.41247
1697,407.94964,535.37683
1698,1048.9998,481.21569
1699,437.38461,522.55145
1700,684.83880,443.45343
1701,446.16217,526.01928
1702,1038.4150,451.22900
1703,298.95596,578.51647
1704,442.97854,526.96710
1705,916.29675,443.08380
1706,458.47787,540.83123
1707,1037.2210,475.32336
1708,1039.4123,481.70736
1709,486.99728,538.37048
1710,1049.0267,468.60275
1711,891.08197,447.66729
1712,419.94525,508.28076
1713,270.26541,525.27441
1714,486.66098,517.86779
1715,1022.8986,479.59259
1716,899.99957,456.91928
1717,921.85174,462.31982
1718,450.83908,536.26605
1719,1047.4762,475.39480
1720,755.50311,416.90960
1721,1051.7717,484.84716
1722,715.12390,462.68081
1723,1025.5142,473.80096
1724,963.18725,451.76528
1725,1035.2530,486.74456
1726,477.86184,522.87396
1727,876.87725,462.77957
1728,1031.5898,469.77093
1729,1031.4079,493.84848
1730,897.09619,432.59777
1731,914.89074,456.52792
1732,953.29626,433.95690
1733,435.22845,529.59887
1734,1061.9652,483.21658
1735,1057.0017,485.80001
1736,443.57882,532.72796
1737,1031.2998,487.60452
1738,995.46960,478.19625
1739,808.66613,471.94555
1740,999.70446,492.74093
1741,1045.4371,471.94372
1742,898.73657,438.14694
1743,463.45916,527.46160
1744,466.34646,516.65863
1745,1045.3861,479.02847
1746,1014.7198,482.01879
1747,909.50799,455.61044
1748,475.53579,519.88116
1749,293.63052,557.38372
1750,937.49133,464.44403
1751,584.68530,553.44635
1752,421.82342,532.45983
1753,438.34771,552.15325
1754,399.83877,474.43066
1755,470.06344,526.19427
1756,875.67584,434.89468
1757,468.10293,514.54541
1758,1059.6030,471.47381
1759,410.52716,550.94445
1760,1034.4727,471.08520
1761,1049.8189,495.99353
1762,426.70254,537.42535
1763,846.00140,511.75018
1764,1040.2614,486.21102
1765,1028.8547,484.41494
1766,909.58984,450.85913
1767,913.54498,469.15939
1768,929.74646,445.65078
1769,314.21334,471.21292
1770,886.46905,472.77603
1771,402.40979,528.32812
1772,390.19247,524.99469
1773,906.99670,451.83557
1774,1016.5750,489.72067
1775,789.78887,470.46591
1776,474.88726,522.35845
1777,404.61611,523.05407
1778,1053.7657,457.39593
1779,395.55413,546.26647
1780,862.05346,480.61871
1781,1038.5658,480.94140
1782,222.01973,478.03512
1783,1018.7544,464.66680
1784,884.56048,475.41912
1785,958.68310,432.04672
1786,425.91375,541.04687
1787,1056.9173,471.73474
1788,441.59710,506.44833
1789,440.95733,527.46221
1790,951.98992,440.56408
1791,429.06909,548.57952
1792,1021.1763,487.19906
1793,373.07000,532.92761
1794,915.20043,439.84393
1795,418.47302,516.99139
1796,487.41598,540.18908
1797,462.35763,532.10357
1798,438.55856,527.11071
1799,867.87262,462.84509
1800,391.2883,522.00250
1801,434.02893,518.78332
1802,421.91555,526.763
1803,452.71203,527.21301
1804,878.88891,468.45144
1805,1025.9427,492.80429
1806,1009.2808,470.69790
1807,624.40106,466.67364
1808,879.58099,450.14682
1809,1021.2196,497.39825
1810,304.98294,433.96209
1811,351.75402,512.66412
1812,1011.4799,470.08584
1813,963.75897,446.96145
1814,1020.8535,465.65902
1815,419.79797,532.19860
1816,861.28900,460.16201
1817,878.19976,456.85849
1818,369.24188,541.91778
1819,1024.5006,459.87335
1820,508.51272,526.90918
1821,895.65264,459.30249
1822,918.72070,457.92202
1823,853.54174,474.37991
1824,515.36865,502.89614
1825,479.03442,515.19738
1826,1050.4110,477.82864
1827,1054.5400,474.08728
1828,902.89019,443.27969
1829,449.28295,511.45309
1830,895.76251,451.09179
1831,914.64666,435.45611
1832,899.34271,456.60061
1833,1035.2296,496.78906
1834,1047.5979,456.14160
1835,933.70489,445.26101
1836,1014.6048,478.95800
1837,440.76678,531.38867
1838,855.01947,483.51873
1839,316.00735,548.02996
1840,363.34365,536.27276
1841,404.73046,541.19397
1842,381.99670,515.19915
1843,1038.6230,481.92901
1844,912.76306,449.69561
